iso3,variable,has_value,tier
ISR,has_gdpr_like_law,1,X2_confounder_gdpr
ISR,gdpr_similarity_level,1,X2_confounder_gdpr
ISR,ict_service_exports_pct,1,X2_digital_economy
ISR,high_tech_exports_pct,1,X2_digital_economy
ISR,fh_total_score,1,X2_confounder_fh
ISR,fh_democracy_level,1,X2_confounder_fh
ISR,legal_origin,1,X2_legal_origin
ISR,is_common_law,1,X2_legal_origin
ISR,ai_patents_per100k,1,Y_robustness
ISR,ai_investment_usd_bn_2024,1,Y_robustness
ISR,ai_startups_2024,1,Y_robustness
ISR,government_effectiveness,1,X2_robustness
ISR,control_of_corruption,1,X2_robustness
ISR,ai_investment_vc_proxy,1,X2_robustness
ITA,ai_readiness_score,1,Y_principal
ITA,ai_adoption_rate,1,Y_principal
ITA,ai_investment_usd_bn_cumulative,1,Y_principal
ITA,ai_startups_cumulative,1,Y_principal
ITA,has_ai_law,1,X1_principal
ITA,regulatory_approach,1,X1_principal
ITA,regulatory_intensity,1,X1_principal
ITA,enforcement_level,1,X1_principal
ITA,thematic_coverage,1,X1_principal
ITA,gdp_per_capita_ppp,1,X2_core
ITA,internet_penetration,1,X2_core
ITA,gii_score,1,X2_core
ITA,oecd_member,1,X2_core
ITA,region,1,X2_core
ITA,rd_expenditure,1,X2_extended
ITA,tertiary_education,1,X2_extended
ITA,regulatory_quality,1,X2_confounder_gov
ITA,rule_of_law,1,X2_confounder_gov
ITA,has_gdpr_like_law,1,X2_confounder_gdpr
ITA,gdpr_similarity_level,1,X2_confounder_gdpr
ITA,ict_service_exports_pct,1,X2_digital_economy
ITA,high_tech_exports_pct,1,X2_digital_economy
ITA,fh_total_score,1,X2_confounder_fh
ITA,fh_democracy_level,1,X2_confounder_fh
ITA,legal_origin,1,X2_legal_origin
ITA,is_common_law,1,X2_legal_origin
ITA,ai_patents_per100k,1,Y_robustness
ITA,ai_investment_usd_bn_2024,1,Y_robustness
ITA,ai_startups_2024,1,Y_robustness
ITA,government_effectiveness,1,X2_robustness
ITA,control_of_corruption,1,X2_robustness
ITA,ai_investment_vc_proxy,1,X2_robustness
JOR,ai_readiness_score,1,Y_principal
JOR,ai_adoption_rate,1,Y_principal
JOR,ai_investment_usd_bn_cumulative,1,Y_principal
JOR,ai_startups_cumulative,1,Y_principal
JOR,has_ai_law,1,X1_principal
JOR,regulatory_approach,1,X1_principal
JOR,regulatory_intensity,1,X1_principal
JOR,enforcement_level,1,X1_principal
JOR,thematic_coverage,1,X1_principal
JOR,gdp_per_capita_ppp,1,X2_core
JOR,internet_penetration,1,X2_core
JOR,gii_score,1,X2_core
JOR,oecd_member,1,X2_core
JOR,region,1,X2_core
JOR,rd_expenditure,0,X2_extended
JOR,tertiary_education,1,X2_extended
JOR,regulatory_quality,1,X2_confounder_gov
JOR,rule_of_law,1,X2_confounder_gov
JOR,has_gdpr_like_law,1,X2_confounder_gdpr
JOR,gdpr_similarity_level,1,X2_confounder_gdpr
JOR,ict_service_exports_pct,1,X2_digital_economy
JOR,high_tech_exports_pct,1,X2_digital_economy
JOR,fh_total_score,1,X2_confounder_fh
JOR,fh_democracy_level,1,X2_confounder_fh
JOR,legal_origin,1,X2_legal_origin
JOR,is_common_law,1,X2_legal_origin
JOR,ai_patents_per100k,1,Y_robustness
JOR,ai_investment_usd_bn_2024,0,Y_robustness
JOR,ai_startups_2024,0,Y_robustness
JOR,government_effectiveness,1,X2_robustness
JOR,control_of_corruption,1,X2_robustness
JOR,ai_investment_vc_proxy,0,X2_robustness
JPN,ai_readiness_score,1,Y_principal
JPN,ai_adoption_rate,1,Y_principal
JPN,ai_investment_usd_bn_cumulative,1,Y_principal
JPN,ai_startups_cumulative,1,Y_principal
JPN,has_ai_law,1,X1_principal
JPN,regulatory_approach,1,X1_principal
JPN,regulatory_intensity,1,X1_principal
JPN,enforcement_level,1,X1_principal
JPN,thematic_coverage,1,X1_principal
JPN,gdp_per_capita_ppp,1,X2_core
JPN,internet_penetration,1,X2_core
JPN,gii_score,1,X2_core
JPN,oecd_member,1,X2_core
JPN,region,1,X2_core
JPN,rd_expenditure,1,X2_extended
JPN,tertiary_education,1,X2_extended
JPN,regulatory_quality,1,X2_confounder_gov
JPN,rule_of_law,1,X2_confounder_gov
JPN,has_gdpr_like_law,1,X2_confounder_gdpr
JPN,gdpr_similarity_level,1,X2_confounder_gdpr
JPN,ict_service_exports_pct,1,X2_digital_economy
JPN,high_tech_exports_pct,1,X2_digital_economy
JPN,fh_total_score,1,X2_confounder_fh
JPN,fh_democracy_level,1,X2_confounder_fh
JPN,legal_origin,1,X2_legal_origin
JPN,is_common_law,1,X2_legal_origin
JPN,ai_patents_per100k,1,Y_robustness
JPN,ai_investment_usd_bn_2024,1,Y_robustness
JPN,ai_startups_2024,1,Y_robustness
JPN,government_effectiveness,1,X2_robustness
JPN,control_of_corruption,1,X2_robustness
JPN,ai_investment_vc_proxy,0,X2_robustness
KAZ,ai_readiness_score,1,Y_principal
KAZ,ai_adoption_rate,1,Y_principal
KAZ,ai_investment_usd_bn_cumulative,1,Y_principal
KAZ,ai_startups_cumulative,1,Y_principal
KAZ,has_ai_law,1,X1_principal
KAZ,regulatory_approach,1,X1_principal
KAZ,regulatory_intensity,1,X1_principal
KAZ,enforcement_level,1,X1_principal
KAZ,thematic_coverage,1,X1_principal
KAZ,gdp_per_capita_ppp,1,X2_core
KAZ,internet_penetration,1,X2_core
KAZ,gii_score,1,X2_core
KAZ,oecd_member,1,X2_core
KAZ,region,1,X2_core
KAZ,rd_expenditure,1,X2_extended
KAZ,tertiary_education,1,X2_extended
KAZ,regulatory_quality,1,X2_confounder_gov
KAZ,rule_of_law,1,X2_confounder_gov
KAZ,has_gdpr_like_law,1,X2_confounder_gdpr
KAZ,gdpr_similarity_level,1,X2_confounder_gdpr
KAZ,ict_service_exports_pct,1,X2_digital_economy
KAZ,high_tech_exports_pct,1,X2_digital_economy
KAZ,fh_total_score,1,X2_confounder_fh
KAZ,fh_democracy_level,1,X2_confounder_fh
KAZ,legal_origin,1,X2_legal_origin
KAZ,is_common_law,1,X2_legal_origin
KAZ,ai_patents_per100k,0,Y_robustness
KAZ,ai_investment_usd_bn_2024,1,Y_robustness
KAZ,ai_startups_2024,1,Y_robustness
KAZ,government_effectiveness,1,X2_robustness
KAZ,control_of_corruption,1,X2_robustness
KAZ,ai_investment_vc_proxy,0,X2_robustness
KEN,ai_readiness_score,1,Y_principal
KEN,ai_adoption_rate,1,Y_principal
KEN,ai_investment_usd_bn_cumulative,1,Y_principal
KEN,ai_startups_cumulative,1,Y_principal
KEN,has_ai_law,1,X1_principal
KEN,regulatory_approach,1,X1_principal
KEN,regulatory_intensity,1,X1_principal
KEN,enforcement_level,1,X1_principal
KEN,thematic_coverage,1,X1_principal
KEN,gdp_per_capita_ppp,1,X2_core
KEN,internet_penetration,1,X2_core
KEN,gii_score,1,X2_core
KEN,oecd_member,1,X2_core
KEN,region,1,X2_core
KEN,rd_expenditure,1,X2_extended
KEN,tertiary_education,1,X2_extended
KEN,regulatory_quality,1,X2_confounder_gov
KEN,rule_of_law,1,X2_confounder_gov
KEN,has_gdpr_like_law,1,X2_confounder_gdpr
KEN,gdpr_similarity_level,1,X2_confounder_gdpr
KEN,ict_service_exports_pct,1,X2_digital_economy
KEN,high_tech_exports_pct,1,X2_digital_economy
KEN,fh_total_score,1,X2_confounder_fh
KEN,fh_democracy_level,1,X2_confounder_fh
KEN,legal_origin,1,X2_legal_origin
KEN,is_common_law,1,X2_legal_origin
KEN,ai_patents_per100k,0,Y_robustness
KEN,ai_investment_usd_bn_2024,1,Y_robustness
KEN,ai_startups_2024,0,Y_robustness
KEN,government_effectiveness,1,X2_robustness
KEN,control_of_corruption,1,X2_robustness
KEN,ai_investment_vc_proxy,0,X2_robustness
KOR,ai_readiness_score,1,Y_principal
KOR,ai_adoption_rate,1,Y_principal
KOR,ai_investment_usd_bn_cumulative,1,Y_principal
KOR,ai_startups_cumulative,1,Y_principal
KOR,has_ai_law,1,X1_principal
KOR,regulatory_approach,1,X1_principal
KOR,regulatory_intensity,1,X1_principal
KOR,enforcement_level,1,X1_principal
KOR,thematic_coverage,1,X1_principal
KOR,gdp_per_capita_ppp,1,X2_core
KOR,internet_penetration,1,X2_core
KOR,gii_score,1,X2_core
KOR,oecd_member,1,X2_core
KOR,region,1,X2_core
KOR,rd_expenditure,1,X2_extended
KOR,tertiary_education,1,X2_extended
KOR,regulatory_quality,1,X2_confounder_gov
KOR,rule_of_law,1,X2_confounder_gov
KOR,has_gdpr_like_law,1,X2_confounder_gdpr
KOR,gdpr_similarity_level,1,X2_confounder_gdpr
KOR,ict_service_exports_pct,1,X2_digital_economy
KOR,high_tech_exports_pct,1,X2_digital_economy
KOR,fh_total_score,1,X2_confounder_fh
KOR,fh_democracy_level,1,X2_confounder_fh
KOR,legal_origin,1,X2_legal_origin
KOR,is_common_law,1,X2_legal_origin
KOR,ai_patents_per100k,1,Y_robustness
KOR,ai_investment_usd_bn_2024,1,Y_robustness
KOR,ai_startups_2024,1,Y_robustness
KOR,government_effectiveness,1,X2_robustness
KOR,control_of_corruption,1,X2_robustness
KOR,ai_investment_vc_proxy,0,X2_robustness
LBN,ai_readiness_score,1,Y_principal
LBN,ai_adoption_rate,1,Y_principal
LBN,ai_investment_usd_bn_cumulative,1,Y_principal
LBN,ai_startups_cumulative,1,Y_principal
LBN,has_ai_law,1,X1_principal
LBN,regulatory_approach,1,X1_principal
LBN,regulatory_intensity,1,X1_principal
LBN,enforcement_level,1,X1_principal
LBN,thematic_coverage,1,X1_principal
LBN,gdp_per_capita_ppp,1,X2_core
LBN,internet_penetration,1,X2_core
LBN,gii_score,1,X2_core
LBN,oecd_member,1,X2_core
LBN,region,1,X2_core
LBN,rd_expenditure,0,X2_extended
LBN,tertiary_education,1,X2_extended
LBN,regulatory_quality,1,X2_confounder_gov
LBN,rule_of_law,1,X2_confounder_gov
LBN,has_gdpr_like_law,1,X2_confounder_gdpr
LBN,gdpr_similarity_level,1,X2_confounder_gdpr
LBN,ict_service_exports_pct,1,X2_digital_economy
LBN,high_tech_exports_pct,1,X2_digital_economy
LBN,fh_total_score,1,X2_confounder_fh
LBN,fh_democracy_level,1,X2_confounder_fh
LBN,legal_origin,1,X2_legal_origin
LBN,is_common_law,1,X2_legal_origin
LBN,ai_patents_per100k,0,Y_robustness
LBN,ai_investment_usd_bn_2024,0,Y_robustness
LBN,ai_startups_2024,0,Y_robustness
LBN,government_effectiveness,1,X2_robustness
LBN,control_of_corruption,1,X2_robustness
LBN,ai_investment_vc_proxy,0,X2_robustness
LKA,ai_readiness_score,1,Y_principal
LKA,ai_adoption_rate,1,Y_principal
LKA,ai_investment_usd_bn_cumulative,1,Y_principal
LKA,ai_startups_cumulative,1,Y_principal
LKA,has_ai_law,1,X1_principal
LKA,regulatory_approach,1,X1_principal
LKA,regulatory_intensity,1,X1_principal
LKA,enforcement_level,1,X1_principal
LKA,thematic_coverage,1,X1_principal
LKA,gdp_per_capita_ppp,1,X2_core
LKA,internet_penetration,1,X2_core
LKA,gii_score,1,X2_core
LKA,oecd_member,1,X2_core
LKA,region,1,X2_core
LKA,rd_expenditure,1,X2_extended
LKA,tertiary_education,1,X2_extended
LKA,regulatory_quality,1,X2_confounder_gov
LKA,rule_of_law,1,X2_confounder_gov
LKA,has_gdpr_like_law,1,X2_confounder_gdpr
LKA,gdpr_similarity_level,1,X2_confounder_gdpr
LKA,ict_service_exports_pct,1,X2_digital_economy
LKA,high_tech_exports_pct,1,X2_digital_economy
LKA,fh_total_score,1,X2_confounder_fh
LKA,fh_democracy_level,1,X2_confounder_fh
LKA,legal_origin,1,X2_legal_origin
LKA,is_common_law,1,X2_legal_origin
LKA,ai_patents_per100k,0,Y_robustness
LKA,ai_investment_usd_bn_2024,0,Y_robustness
LKA,ai_startups_2024,0,Y_robustness
LKA,government_effectiveness,1,X2_robustness
LKA,control_of_corruption,1,X2_robustness
LKA,ai_investment_vc_proxy,0,X2_robustness
LTU,ai_readiness_score,1,Y_principal
LTU,ai_adoption_rate,1,Y_principal
LTU,ai_investment_usd_bn_cumulative,1,Y_principal
LTU,ai_startups_cumulative,1,Y_principal
LTU,has_ai_law,1,X1_principal
LTU,regulatory_approach,1,X1_principal
LTU,regulatory_intensity,1,X1_principal
LTU,enforcement_level,1,X1_principal
LTU,thematic_coverage,1,X1_principal
LTU,gdp_per_capita_ppp,1,X2_core
LTU,internet_penetration,1,X2_core
LTU,gii_score,1,X2_core
LTU,oecd_member,1,X2_core
LTU,region,1,X2_core
LTU,rd_expenditure,1,X2_extended
LTU,tertiary_education,1,X2_extended
LTU,regulatory_quality,1,X2_confounder_gov
LTU,rule_of_law,1,X2_confounder_gov
LTU,has_gdpr_like_law,1,X2_confounder_gdpr
LTU,gdpr_similarity_level,1,X2_confounder_gdpr
LTU,ict_service_exports_pct,1,X2_digital_economy
LTU,high_tech_exports_pct,1,X2_digital_economy
LTU,fh_total_score,1,X2_confounder_fh
LTU,fh_democracy_level,1,X2_confounder_fh
LTU,legal_origin,1,X2_legal_origin
LTU,is_common_law,1,X2_legal_origin
LTU,ai_patents_per100k,1,Y_robustness
LTU,ai_investment_usd_bn_2024,1,Y_robustness
LTU,ai_startups_2024,1,Y_robustness
LTU,government_effectiveness,1,X2_robustness
LTU,control_of_corruption,1,X2_robustness
LTU,ai_investment_vc_proxy,1,X2_robustness
LUX,ai_readiness_score,1,Y_principal
LUX,ai_adoption_rate,0,Y_principal
LUX,ai_investment_usd_bn_cumulative,1,Y_principal
LUX,ai_startups_cumulative,1,Y_principal
LUX,has_ai_law,1,X1_principal
LUX,regulatory_approach,1,X1_principal
LUX,regulatory_intensity,1,X1_principal
LUX,enforcement_level,1,X1_principal
LUX,thematic_coverage,1,X1_principal
LUX,gdp_per_capita_ppp,1,X2_core
LUX,internet_penetration,1,X2_core
LUX,gii_score,1,X2_core
LUX,oecd_member,1,X2_core
LUX,region,1,X2_core
LUX,rd_expenditure,1,X2_extended
LUX,tertiary_education,1,X2_extended
LUX,regulatory_quality,1,X2_confounder_gov
LUX,rule_of_law,1,X2_confounder_gov
LUX,has_gdpr_like_law,1,X2_confounder_gdpr
LUX,gdpr_similarity_level,1,X2_confounder_gdpr
LUX,ict_service_exports_pct,1,X2_digital_economy
LUX,high_tech_exports_pct,1,X2_digital_economy
LUX,fh_total_score,1,X2_confounder_fh
LUX,fh_democracy_level,1,X2_confounder_fh
LUX,legal_origin,1,X2_legal_origin
LUX,is_common_law,1,X2_legal_origin
LUX,ai_patents_per100k,1,Y_robustness
LUX,ai_investment_usd_bn_2024,1,Y_robustness
LUX,ai_startups_2024,1,Y_robustness
LUX,government_effectiveness,1,X2_robustness
LUX,control_of_corruption,1,X2_robustness
LUX,ai_investment_vc_proxy,1,X2_robustness
LVA,ai_readiness_score,1,Y_principal
LVA,ai_adoption_rate,0,Y_principal
LVA,ai_investment_usd_bn_cumulative,1,Y_principal
LVA,ai_startups_cumulative,1,Y_principal
LVA,has_ai_law,1,X1_principal
LVA,regulatory_approach,1,X1_principal
LVA,regulatory_intensity,1,X1_principal
LVA,enforcement_level,1,X1_principal
LVA,thematic_coverage,1,X1_principal
LVA,gdp_per_capita_ppp,1,X2_core
LVA,internet_penetration,1,X2_core
LVA,gii_score,1,X2_core
LVA,oecd_member,1,X2_core
LVA,region,1,X2_core
LVA,rd_expenditure,1,X2_extended
LVA,tertiary_education,1,X2_extended
LVA,regulatory_quality,1,X2_confounder_gov
LVA,rule_of_law,1,X2_confounder_gov
LVA,has_gdpr_like_law,1,X2_confounder_gdpr
LVA,gdpr_similarity_level,1,X2_confounder_gdpr
LVA,ict_service_exports_pct,1,X2_digital_economy
LVA,high_tech_exports_pct,1,X2_digital_economy
LVA,fh_total_score,1,X2_confounder_fh
LVA,fh_democracy_level,1,X2_confounder_fh
LVA,legal_origin,1,X2_legal_origin
LVA,is_common_law,1,X2_legal_origin
LVA,ai_patents_per100k,1,Y_robustness
LVA,ai_investment_usd_bn_2024,0,Y_robustness
LVA,ai_startups_2024,0,Y_robustness
LVA,government_effectiveness,1,X2_robustness
LVA,control_of_corruption,1,X2_robustness
LVA,ai_investment_vc_proxy,1,X2_robustness
MAR,ai_readiness_score,1,Y_principal
MAR,ai_adoption_rate,1,Y_principal
MAR,ai_investment_usd_bn_cumulative,0,Y_principal
MAR,ai_startups_cumulative,0,Y_principal
MAR,has_ai_law,1,X1_principal
MAR,regulatory_approach,1,X1_principal
MAR,regulatory_intensity,1,X1_principal
MAR,enforcement_level,1,X1_principal
MAR,thematic_coverage,1,X1_principal
MAR,gdp_per_capita_ppp,1,X2_core
MAR,internet_penetration,1,X2_core
MAR,gii_score,1,X2_core
MAR,oecd_member,1,X2_core
MAR,region,1,X2_core
MAR,rd_expenditure,0,X2_extended
MAR,tertiary_education,1,X2_extended
MAR,regulatory_quality,1,X2_confounder_gov
MAR,rule_of_law,1,X2_confounder_gov
MAR,has_gdpr_like_law,1,X2_confounder_gdpr
MAR,gdpr_similarity_level,1,X2_confounder_gdpr
MAR,ict_service_exports_pct,1,X2_digital_economy
MAR,high_tech_exports_pct,1,X2_digital_economy
MAR,fh_total_score,1,X2_confounder_fh
MAR,fh_democracy_level,1,X2_confounder_fh
MAR,legal_origin,1,X2_legal_origin
MAR,is_common_law,1,X2_legal_origin
MAR,ai_patents_per100k,1,Y_robustness
MAR,ai_investment_usd_bn_2024,0,Y_robustness
MAR,ai_startups_2024,0,Y_robustness
MAR,government_effectiveness,1,X2_robustness
MAR,control_of_corruption,1,X2_robustness
MAR,ai_investment_vc_proxy,0,X2_robustness
MEX,ai_readiness_score,1,Y_principal
MEX,ai_adoption_rate,1,Y_principal
MEX,ai_investment_usd_bn_cumulative,1,Y_principal
MEX,ai_startups_cumulative,1,Y_principal
MEX,has_ai_law,1,X1_principal
MEX,regulatory_approach,1,X1_principal
MEX,regulatory_intensity,1,X1_principal
MEX,enforcement_level,1,X1_principal
MEX,thematic_coverage,1,X1_principal
MEX,gdp_per_capita_ppp,1,X2_core
MEX,internet_penetration,1,X2_core
MEX,gii_score,1,X2_core
MEX,oecd_member,1,X2_core
MEX,region,1,X2_core
MEX,rd_expenditure,1,X2_extended
MEX,tertiary_education,1,X2_extended
MEX,regulatory_quality,1,X2_confounder_gov
MEX,rule_of_law,1,X2_confounder_gov
MEX,has_gdpr_like_law,1,X2_confounder_gdpr
MEX,gdpr_similarity_level,1,X2_confounder_gdpr
MEX,ict_service_exports_pct,1,X2_digital_economy
MEX,high_tech_exports_pct,1,X2_digital_economy
MEX,fh_total_score,1,X2_confounder_fh
MEX,fh_democracy_level,1,X2_confounder_fh
MEX,legal_origin,1,X2_legal_origin
MEX,is_common_law,1,X2_legal_origin
MEX,ai_patents_per100k,1,Y_robustness
MEX,ai_investment_usd_bn_2024,1,Y_robustness
MEX,ai_startups_2024,1,Y_robustness
MEX,government_effectiveness,1,X2_robustness
MEX,control_of_corruption,1,X2_robustness
MEX,ai_investment_vc_proxy,0,X2_robustness
MLT,ai_readiness_score,1,Y_principal
MLT,ai_adoption_rate,0,Y_principal
MLT,ai_investment_usd_bn_cumulative,1,Y_principal
MLT,ai_startups_cumulative,1,Y_principal
MLT,has_ai_law,1,X1_principal
MLT,regulatory_approach,1,X1_principal
MLT,regulatory_intensity,1,X1_principal
MLT,enforcement_level,1,X1_principal
MLT,thematic_coverage,1,X1_principal
MLT,gdp_per_capita_ppp,1,X2_core
MLT,internet_penetration,1,X2_core
MLT,gii_score,1,X2_core
MLT,oecd_member,1,X2_core
MLT,region,1,X2_core
MLT,rd_expenditure,1,X2_extended
MLT,tertiary_education,1,X2_extended
MLT,regulatory_quality,1,X2_confounder_gov
MLT,rule_of_law,1,X2_confounder_gov
MLT,has_gdpr_like_law,1,X2_confounder_gdpr
MLT,gdpr_similarity_level,1,X2_confounder_gdpr
MLT,ict_service_exports_pct,1,X2_digital_economy
MLT,high_tech_exports_pct,1,X2_digital_economy
MLT,fh_total_score,1,X2_confounder_fh
MLT,fh_democracy_level,1,X2_confounder_fh
MLT,legal_origin,1,X2_legal_origin
MLT,is_common_law,1,X2_legal_origin
MLT,ai_patents_per100k,0,Y_robustness
MLT,ai_investment_usd_bn_2024,0,Y_robustness
MLT,ai_startups_2024,0,Y_robustness
MLT,government_effectiveness,1,X2_robustness
MLT,control_of_corruption,1,X2_robustness
MLT,ai_investment_vc_proxy,0,X2_robustness
MNG,ai_readiness_score,1,Y_principal
MNG,ai_adoption_rate,1,Y_principal
MNG,ai_investment_usd_bn_cumulative,1,Y_principal
MNG,ai_startups_cumulative,1,Y_principal
MNG,has_ai_law,1,X1_principal
MNG,regulatory_approach,1,X1_principal
MNG,regulatory_intensity,1,X1_principal
MNG,enforcement_level,1,X1_principal
MNG,thematic_coverage,1,X1_principal
MNG,gdp_per_capita_ppp,1,X2_core
MNG,internet_penetration,1,X2_core
MNG,gii_score,1,X2_core
MNG,oecd_member,1,X2_core
MNG,region,1,X2_core
MNG,rd_expenditure,1,X2_extended
MNG,tertiary_education,1,X2_extended
MNG,regulatory_quality,1,X2_confounder_gov
MNG,rule_of_law,1,X2_confounder_gov
MNG,has_gdpr_like_law,1,X2_confounder_gdpr
MNG,gdpr_similarity_level,1,X2_confounder_gdpr
MNG,ict_service_exports_pct,1,X2_digital_economy
MNG,high_tech_exports_pct,1,X2_digital_economy
MNG,fh_total_score,1,X2_confounder_fh
MNG,fh_democracy_level,1,X2_confounder_fh
MNG,legal_origin,1,X2_legal_origin
MNG,is_common_law,1,X2_legal_origin
MNG,ai_patents_per100k,0,Y_robustness
MNG,ai_investment_usd_bn_2024,0,Y_robustness
MNG,ai_startups_2024,0,Y_robustness
MNG,government_effectiveness,1,X2_robustness
MNG,control_of_corruption,1,X2_robustness
MNG,ai_investment_vc_proxy,0,X2_robustness
MUS,ai_readiness_score,1,Y_principal
MUS,ai_adoption_rate,0,Y_principal
MUS,ai_investment_usd_bn_cumulative,1,Y_principal
MUS,ai_startups_cumulative,1,Y_principal
MUS,has_ai_law,1,X1_principal
MUS,regulatory_approach,1,X1_principal
MUS,regulatory_intensity,1,X1_principal
MUS,enforcement_level,1,X1_principal
MUS,thematic_coverage,1,X1_principal
MUS,gdp_per_capita_ppp,1,X2_core
MUS,internet_penetration,1,X2_core
MUS,gii_score,1,X2_core
MUS,oecd_member,1,X2_core
MUS,region,1,X2_core
MUS,rd_expenditure,1,X2_extended
MUS,tertiary_education,1,X2_extended
MUS,regulatory_quality,1,X2_confounder_gov
MUS,rule_of_law,1,X2_confounder_gov
MUS,has_gdpr_like_law,1,X2_confounder_gdpr
MUS,gdpr_similarity_level,1,X2_confounder_gdpr
MUS,ict_service_exports_pct,1,X2_digital_economy
MUS,high_tech_exports_pct,1,X2_digital_economy
MUS,fh_total_score,1,X2_confounder_fh
MUS,fh_democracy_level,1,X2_confounder_fh
MUS,legal_origin,1,X2_legal_origin
MUS,is_common_law,1,X2_legal_origin
MUS,ai_patents_per100k,0,Y_robustness
MUS,ai_investment_usd_bn_2024,0,Y_robustness
MUS,ai_startups_2024,0,Y_robustness
MUS,government_effectiveness,1,X2_robustness
MUS,control_of_corruption,1,X2_robustness
MUS,ai_investment_vc_proxy,0,X2_robustness
MYS,ai_readiness_score,1,Y_principal
MYS,ai_adoption_rate,1,Y_principal
MYS,ai_investment_usd_bn_cumulative,1,Y_principal
MYS,ai_startups_cumulative,1,Y_principal
MYS,has_ai_law,1,X1_principal
MYS,regulatory_approach,1,X1_principal
MYS,regulatory_intensity,1,X1_principal
MYS,enforcement_level,1,X1_principal
MYS,thematic_coverage,1,X1_principal
MYS,gdp_per_capita_ppp,1,X2_core
MYS,internet_penetration,1,X2_core
MYS,gii_score,1,X2_core
MYS,oecd_member,1,X2_core
MYS,region,1,X2_core
MYS,rd_expenditure,1,X2_extended
MYS,tertiary_education,1,X2_extended
MYS,regulatory_quality,1,X2_confounder_gov
MYS,rule_of_law,1,X2_confounder_gov
MYS,has_gdpr_like_law,1,X2_confounder_gdpr
MYS,gdpr_similarity_level,1,X2_confounder_gdpr
MYS,ict_service_exports_pct,1,X2_digital_economy
MYS,high_tech_exports_pct,1,X2_digital_economy
MYS,fh_total_score,1,X2_confounder_fh
MYS,fh_democracy_level,1,X2_confounder_fh
MYS,legal_origin,1,X2_legal_origin
MYS,is_common_law,1,X2_legal_origin
MYS,ai_patents_per100k,1,Y_robustness
MYS,ai_investment_usd_bn_2024,1,Y_robustness
MYS,ai_startups_2024,1,Y_robustness
MYS,government_effectiveness,1,X2_robustness
MYS,control_of_corruption,1,X2_robustness
MYS,ai_investment_vc_proxy,0,X2_robustness
NGA,ai_readiness_score,1,Y_principal
NGA,ai_adoption_rate,1,Y_principal
NGA,ai_investment_usd_bn_cumulative,1,Y_principal
NGA,ai_startups_cumulative,1,Y_principal
NGA,has_ai_law,1,X1_principal
NGA,regulatory_approach,1,X1_principal
NGA,regulatory_intensity,1,X1_principal
NGA,enforcement_level,1,X1_principal
NGA,thematic_coverage,1,X1_principal
NGA,gdp_per_capita_ppp,1,X2_core
NGA,internet_penetration,1,X2_core
NGA,gii_score,1,X2_core
NGA,oecd_member,1,X2_core
NGA,region,1,X2_core
NGA,rd_expenditure,1,X2_extended
NGA,tertiary_education,0,X2_extended
NGA,regulatory_quality,1,X2_confounder_gov
NGA,rule_of_law,1,X2_confounder_gov
NGA,has_gdpr_like_law,1,X2_confounder_gdpr
NGA,gdpr_similarity_level,1,X2_confounder_gdpr
NGA,ict_service_exports_pct,1,X2_digital_economy
NGA,high_tech_exports_pct,1,X2_digital_economy
NGA,fh_total_score,1,X2_confounder_fh
NGA,fh_democracy_level,1,X2_confounder_fh
NGA,legal_origin,1,X2_legal_origin
NGA,is_common_law,1,X2_legal_origin
NGA,ai_patents_per100k,0,Y_robustness
NGA,ai_investment_usd_bn_2024,1,Y_robustness
NGA,ai_startups_2024,1,Y_robustness
NGA,government_effectiveness,1,X2_robustness
NGA,control_of_corruption,1,X2_robustness
NGA,ai_investment_vc_proxy,0,X2_robustness
NLD,ai_readiness_score,1,Y_principal
NLD,ai_adoption_rate,1,Y_principal
NLD,ai_investment_usd_bn_cumulative,1,Y_principal
NLD,ai_startups_cumulative,1,Y_principal
NLD,has_ai_law,1,X1_principal
NLD,regulatory_approach,1,X1_principal
NLD,regulatory_intensity,1,X1_principal
NLD,enforcement_level,1,X1_principal
NLD,thematic_coverage,1,X1_principal
NLD,gdp_per_capita_ppp,1,X2_core
NLD,internet_penetration,1,X2_core
NLD,gii_score,1,X2_core
NLD,oecd_member,1,X2_core
NLD,region,1,X2_core
NLD,rd_expenditure,1,X2_extended
NLD,tertiary_education,1,X2_extended
NLD,regulatory_quality,1,X2_confounder_gov
NLD,rule_of_law,1,X2_confounder_gov
NLD,has_gdpr_like_law,1,X2_confounder_gdpr
NLD,gdpr_similarity_level,1,X2_confounder_gdpr
NLD,ict_service_exports_pct,1,X2_digital_economy
NLD,high_tech_exports_pct,1,X2_digital_economy
NLD,fh_total_score,1,X2_confounder_fh
NLD,fh_democracy_level,1,X2_confounder_fh
NLD,legal_origin,1,X2_legal_origin
NLD,is_common_law,1,X2_legal_origin
NLD,ai_patents_per100k,1,Y_robustness
NLD,ai_investment_usd_bn_2024,1,Y_robustness
NLD,ai_startups_2024,1,Y_robustness
NLD,government_effectiveness,1,X2_robustness
NLD,control_of_corruption,1,X2_robustness
NLD,ai_investment_vc_proxy,1,X2_robustness
NOR,ai_readiness_score,1,Y_principal
NOR,ai_adoption_rate,1,Y_principal
NOR,ai_investment_usd_bn_cumulative,1,Y_principal
NOR,ai_startups_cumulative,1,Y_principal
NOR,has_ai_law,1,X1_principal
NOR,regulatory_approach,1,X1_principal
