iso3,country_name,region,income_group,question_id,question_label,dimension_type,outcome,observed_value,score_value,score_source,rank_global,percentile_global,rank_desc,n_comparable_countries,missing_observed_value,missing_score_value,interpretation_label,strength_weakness_label,score_scope,independent_prediction,causal_claim,notes
URY,Uruguay,Latin America & Caribbean ,High income,Q5,Uso poblacional,question_outcome,anthropic_usage_pct,0.0593,0.0593,observed_or_phase6_score,42.0,0.023809523809523808,42.0,42,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
GRC,Greece,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_usage_pct,0.2108,0.2108,observed_or_phase6_score,34.0,0.21428571428571427,34.0,42,False,False,low_performer,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ROU,Romania,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_usage_pct,0.3833,0.3833,observed_or_phase6_score,25.0,0.42857142857142855,25.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
HRV,Croatia,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_usage_pct,0.1084,0.1084,observed_or_phase6_score,38.0,0.11904761904761904,38.0,42,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
SGP,Singapore,East Asia & Pacific,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
NOR,Norway,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
IRL,Ireland,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
FRA,France,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ESP,Spain,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
NZL,New Zealand,East Asia & Pacific,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
NLD,Netherlands (Kingdom of the),Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
GBR,United Kingdom,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
AUS,Australia,East Asia & Pacific,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
BEL,Belgium,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CAN,Canada,North America,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CHE,Switzerland,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
SWE,Sweden,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
AUT,Austria,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666666,16.66666666666666,observed_or_phase6_score,38.0,0.07142857142857142,38.0,42,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
KOR,South Korea,East Asia & Pacific,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
HUN,Hungary,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
DNK,Denmark,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
DEU,Germany,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
POL,Poland,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
TWN,Taiwan,,,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CZE,Czech Republic,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ITA,Italy,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
BGR,Bulgaria,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666666,16.66666666666666,observed_or_phase6_score,38.0,0.07142857142857142,38.0,42,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
FIN,Finland,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CRI,Costa Rica,Latin America & Caribbean ,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CHL,Chile,Latin America & Caribbean ,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
USA,United States,North America,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CHN,China,East Asia & Pacific,Upper middle income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,,,observed_or_phase6_score,,,,42,True,True,not_ranked_missing,missing,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
IND,India,South Asia,Lower middle income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
JPN,Japan,East Asia & Pacific,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
EST,Estonia,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ARG,Argentina,Latin America & Caribbean ,Upper middle income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
BRA,Brazil,Latin America & Caribbean ,Upper middle income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666666,16.66666666666666,observed_or_phase6_score,38.0,0.07142857142857142,38.0,42,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
COL,Colombia,Latin America & Caribbean ,Upper middle income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
MEX,Mexico,Latin America & Caribbean ,Upper middle income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
PER,Peru,Latin America & Caribbean ,Upper middle income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
URY,Uruguay,Latin America & Caribbean ,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666666,16.66666666666666,observed_or_phase6_score,38.0,0.07142857142857142,38.0,42,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
GRC,Greece,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ROU,Romania,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666667,16.66666666666667,observed_or_phase6_score,1.0,0.5714285714285714,1.0,42,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
HRV,Croatia,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,anthropic_collaboration_pct,16.66666666666666,16.66666666666666,observed_or_phase6_score,38.0,0.07142857142857142,38.0,42,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,78.0,78.0,observed_or_phase6_score,16.0,0.6511627906976745,16.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
SGP,Singapore,East Asia & Pacific,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,88.54,88.54,observed_or_phase6_score,7.0,0.8604651162790697,7.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
NOR,Norway,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,66.51241379,66.51241379,observed_or_phase6_score,24.0,0.45348837209302323,24.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
IRL,Ireland,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,71.34,71.34,observed_or_phase6_score,22.0,0.5116279069767442,22.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
FRA,France,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,83.82,83.82,observed_or_phase6_score,13.0,0.7209302325581395,13.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ESP,Spain,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,68.8,68.8,observed_or_phase6_score,23.0,0.4883720930232558,23.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
NZL,New Zealand,East Asia & Pacific,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,77.97,77.97,observed_or_phase6_score,17.0,0.627906976744186,17.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
NLD,Netherlands (Kingdom of the),Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,100.0,100.0,observed_or_phase6_score,1.0,1.0,1.0,43,False,False,top_pioneer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
GBR,United Kingdom,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,84.23,84.23,observed_or_phase6_score,11.0,0.7674418604651163,11.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,62.68,62.68,observed_or_phase6_score,27.0,0.3953488372093023,27.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
AUS,Australia,East Asia & Pacific,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,82.33,82.33,observed_or_phase6_score,14.0,0.6976744186046512,14.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,96.84,96.84,observed_or_phase6_score,4.0,0.9302325581395349,4.0,43,False,False,top_pioneer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
BEL,Belgium,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,66.51241379,66.51241379,observed_or_phase6_score,24.0,0.45348837209302323,24.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CAN,Canada,North America,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,85.04,85.04,observed_or_phase6_score,10.0,0.7906976744186046,10.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CHE,Switzerland,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,93.09,93.09,observed_or_phase6_score,6.0,0.8837209302325582,6.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
SWE,Sweden,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,96.31,96.31,observed_or_phase6_score,5.0,0.9069767441860465,5.0,43,False,False,top_pioneer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
AUT,Austria,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,74.59,74.59,observed_or_phase6_score,19.0,0.5813953488372093,19.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
KOR,South Korea,East Asia & Pacific,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,75.4,75.4,observed_or_phase6_score,18.0,0.6046511627906976,18.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
HUN,Hungary,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,47.82,47.82,observed_or_phase6_score,40.0,0.09302325581395349,40.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
DNK,Denmark,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,84.22,84.22,observed_or_phase6_score,12.0,0.7441860465116279,12.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
DEU,Germany,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,85.48,85.48,observed_or_phase6_score,8.0,0.8372093023255814,8.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
POL,Poland,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,48.92,48.92,observed_or_phase6_score,38.0,0.13953488372093023,38.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
TWN,Taiwan,,,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,81.9,81.9,observed_or_phase6_score,15.0,0.6744186046511628,15.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CZE,Czech Republic,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,72.11,72.11,observed_or_phase6_score,21.0,0.5348837209302325,21.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ITA,Italy,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,65.18,65.18,observed_or_phase6_score,26.0,0.4186046511627907,26.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
BGR,Bulgaria,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,48.94,48.94,observed_or_phase6_score,37.0,0.16279069767441862,37.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
FIN,Finland,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,96.95,96.95,observed_or_phase6_score,3.0,0.9534883720930233,3.0,43,False,False,top_pioneer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CRI,Costa Rica,Latin America & Caribbean ,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,57.76,57.76,observed_or_phase6_score,29.0,0.3488372093023256,29.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CHL,Chile,Latin America & Caribbean ,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,61.55,61.55,observed_or_phase6_score,28.0,0.37209302325581395,28.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
USA,United States,North America,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,99.75,99.75,observed_or_phase6_score,2.0,0.9767441860465116,2.0,43,False,False,top_pioneer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
CHN,China,East Asia & Pacific,Upper middle income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,47.9875,47.9875,observed_or_phase6_score,39.0,0.11627906976744186,39.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
IND,India,South Asia,Lower middle income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,51.54,51.54,observed_or_phase6_score,34.0,0.23255813953488372,34.0,43,False,False,low_performer,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
JPN,Japan,East Asia & Pacific,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,85.26,85.26,observed_or_phase6_score,9.0,0.813953488372093,9.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
EST,Estonia,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,73.19,73.19,observed_or_phase6_score,20.0,0.5581395348837209,20.0,43,False,False,middle_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ARG,Argentina,Latin America & Caribbean ,Upper middle income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,51.97,51.97,observed_or_phase6_score,33.0,0.2558139534883721,33.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
BRA,Brazil,Latin America & Caribbean ,Upper middle income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,55.65,55.65,observed_or_phase6_score,30.0,0.32558139534883723,30.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
COL,Colombia,Latin America & Caribbean ,Upper middle income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,46.99,46.99,observed_or_phase6_score,41.0,0.06976744186046512,41.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
MEX,Mexico,Latin America & Caribbean ,Upper middle income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,55.16,55.16,observed_or_phase6_score,31.0,0.3023255813953488,31.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
PER,Peru,Latin America & Caribbean ,Upper middle income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,38.64,38.64,observed_or_phase6_score,42.0,0.046511627906976744,42.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
URY,Uruguay,Latin America & Caribbean ,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,51.47,51.47,observed_or_phase6_score,35.0,0.20930232558139536,35.0,43,False,False,low_performer,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
GRC,Greece,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,38.5,38.5,observed_or_phase6_score,43.0,0.023255813953488372,43.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ROU,Romania,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,52.7,52.7,observed_or_phase6_score,32.0,0.27906976744186046,32.0,43,False,False,low_performer,neutral,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
HRV,Croatia,Europe & Central Asia,High income,Q5,Uso poblacional,question_outcome,oxford_ind_adoption_emerging_tech,49.87,49.87,observed_or_phase6_score,36.0,0.18604651162790697,36.0,43,False,False,bottom_laggard,weakness,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,Q6,Sector público,question_outcome,oxford_public_sector_adoption,97.27,97.27,observed_or_phase6_score,2.0,0.9767441860465116,2.0,43,False,False,top_pioneer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
SGP,Singapore,East Asia & Pacific,High income,Q6,Sector público,question_outcome,oxford_public_sector_adoption,92.5,92.5,observed_or_phase6_score,7.0,0.8604651162790697,7.0,43,False,False,high_performer,strength,in_sample_descriptive_positioning,False,False,Descriptive country-level position; not external prediction or causality.
